Fecha Desde; Fecha Hasta; Código Variedad; Descripción Variedad; Origen; Descripción Origen; Kilos; Precio Más Frecuente; Precio Máximo; Precio Mínimo
20190201;20190228;P4 7001; MERO                     ;11; CADIZ               ;180;17,5;26,5;12,5
20190201;20190228;P4 7001; MERO                     ;15; LA CORUÑA           ;135;18;27;12,5
20190201;20190228;P4 7001; MERO                     ;20; GUIPUZCOA           ;319;18;27;12,5
20190201;20190228;P4 7001; MERO                     ;33; ASTURIAS            ;20;18;27;12,5
20190201;20190228;P4 7001; MERO                     ;36; PONTEVEDRA          ;1180;17,75;27;12,5
20190201;20190228;P4 7001; MERO                     ;48; VIZCAYA             ;202;18;27;12,5
20190201;20190228;P4 7101; ABADEJO                  ;15; LA CORUÑA           ;1640;9,5;10;9,2
20190201;20190228;P4 7101; ABADEJO                  ;20; GUIPUZCOA           ;42059;9,5;10;9,2
20190201;20190228;P4 7101; ABADEJO                  ;36; PONTEVEDRA          ;650;9,5;10;9,2
20190201;20190228;P4 7101; ABADEJO                  ;48; VIZCAYA             ;750;9,5;10;9,2
20190201;20190228;P4 7301; BAILAS                   ;36; PONTEVEDRA          ;86;10,5;12,02;8,5
20190201;20190228;P4 7501; BOCARTE                  ;15; LA CORUÑA           ;6;3,01;3,61;2,7
20190201;20190228;P4 7501; BOCARTE                  ;20; GUIPUZCOA           ;100;3,01;3,61;2,7
20190201;20190228;P4 7501; BOCARTE                  ;30; MURCIA              ;10;3,01;3,61;2,7
20190201;20190228;P4 7501; BOCARTE                  ;36; PONTEVEDRA          ;2310;3,01;3,61;2,7
20190201;20190228;P4 7501; BOCARTE                  ;48; VIZCAYA             ;3800;3,01;3,61;2,7
20190201;20190228;P4 7801; CHERNAS                  ;30; MURCIA              ;10;11,5;14;8,5
20190201;20190228;P4 7801; CHERNAS                  ;33; ASTURIAS            ;87;11,5;14;8,5
20190201;20190228;P4 7801; CHERNAS                  ;36; PONTEVEDRA          ;320;11,5;14;8,5
20190201;20190228;P4 8101; LENGUADINA               ;15; LA CORUÑA           ;327;5,07;6,5;3,5
20190201;20190228;P4 8101; LENGUADINA               ;20; GUIPUZCOA           ;15637;5,12;6,5;3,5
20190201;20190228;P4 8101; LENGUADINA               ;30; MURCIA              ;10;5,5;6,5;4
20190201;20190228;P4 8101; LENGUADINA               ;36; PONTEVEDRA          ;6470;5,08;6,5;3,5
20190201;20190228;P4 8101; LENGUADINA               ;48; VIZCAYA             ;240;5;6;3,75
20190201;20190228;P4 8701; PLATIJA                  ;15; LA CORUÑA           ;28;3,3;3,5;2,5
20190201;20190228;P4 8701; PLATIJA                  ;20; GUIPUZCOA           ;11835;3,3;3,5;2,5
20190201;20190228;P4 8701; PLATIJA                  ;36; PONTEVEDRA          ;95;3,3;3,5;2,5
20190201;20190228;P4 8701; PLATIJA                  ;48; VIZCAYA             ;349;3,3;3,5;2,5
20190201;20190228;P4 9001; SOLLA                    ;15; LA CORUÑA           ;114;4,51;4,81;4,21
20190201;20190228;P4 9001; SOLLA                    ;20; GUIPUZCOA           ;917;4,51;4,81;4,21
20190201;20190228;P4 9001; SOLLA                    ;36; PONTEVEDRA          ;312;4,51;4,81;4,21
20190201;20190228;P4 9101; CHIPIRONES               ;11; CADIZ               ;122;8,5;14,5;6,01
20190201;20190228;P4 9101; CHIPIRONES               ;12; CASTELLON           ;117;8,5;14,5;6,01
20190201;20190228;P4 9101; CHIPIRONES               ;15; LA CORUÑA           ;1422;8,5;14,5;6,01
20190201;20190228;P4 9101; CHIPIRONES               ;20; GUIPUZCOA           ;26541;8,5;14,5;6,01
20190201;20190228;P4 9101; CHIPIRONES               ;21; HUELVA              ;984;8,5;14,5;6,01
20190201;20190228;P4 9101; CHIPIRONES               ;30; MURCIA              ;411;8,5;14,5;6,01
20190201;20190228;P4 9101; CHIPIRONES               ;36; PONTEVEDRA          ;40550;8,5;14,5;6,01
20190201;20190228;P4 9101; CHIPIRONES               ;46; VALENCIA            ;180;8,5;14,5;6,01
20190201;20190228;P4 9101; CHIPIRONES               ;48; VIZCAYA             ;2066;8,5;14,5;6,01
20190201;20190228;P4 9101; CHIPIRONES               ;60; FRANCIA             ;1851;8,5;14,5;6,01
20190201;20190228;P4 9202; SALMONETE DE ROCA        ;11; CADIZ               ;13;12,5;14,5;11,5
20190201;20190228;P4 9202; SALMONETE DE ROCA        ;12; CASTELLON           ;1074;14,32;18,5;10
20190201;20190228;P4 9202; SALMONETE DE ROCA        ;15; LA CORUÑA           ;179;14,3;18,5;10
20190201;20190228;P4 9202; SALMONETE DE ROCA        ;20; GUIPUZCOA           ;1026;14,07;18,5;10
20190201;20190228;P4 9202; SALMONETE DE ROCA        ;21; HUELVA              ;204;13,64;18,5;10
20190201;20190228;P4 9202; SALMONETE DE ROCA        ;30; MURCIA              ;268;14,38;18,5;10
20190201;20190228;P4 9202; SALMONETE DE ROCA        ;33; ASTURIAS            ;2;15;18,5;12,5
20190201;20190228;P4 9202; SALMONETE DE ROCA        ;36; PONTEVEDRA          ;2;15;18,5;12,5
20190201;20190228;P4 9202; SALMONETE DE ROCA        ;43; TARRAGONA           ;65;15;18,5;12,5
20190201;20190228;P4 9202; SALMONETE DE ROCA        ;46; VALENCIA            ;232;14,55;18,5;10
20190201;20190228;P4 9202; SALMONETE DE ROCA        ;65; HOLANDA             ;600;12,5;14,5;11,5
20190201;20190228;P4 9203; SALMONETE DE FANGO       ;11; CADIZ               ;31;7,25;8,5;6,5
20190201;20190228;P4 9203; SALMONETE DE FANGO       ;12; CASTELLON           ;3608;7,34;9,5;5,5
20190201;20190228;P4 9203; SALMONETE DE FANGO       ;15; LA CORUÑA           ;627;7,32;9,5;5,5
20190201;20190228;P4 9203; SALMONETE DE FANGO       ;20; GUIPUZCOA           ;3301;7,43;9,5;5,5
20190201;20190228;P4 9203; SALMONETE DE FANGO       ;21; HUELVA              ;606;7,45;9,5;5,5
20190201;20190228;P4 9203; SALMONETE DE FANGO       ;30; MURCIA              ;942;7,35;9,5;5,5
20190201;20190228;P4 9203; SALMONETE DE FANGO       ;33; ASTURIAS            ;8;7,2;9,5;5,5
20190201;20190228;P4 9203; SALMONETE DE FANGO       ;36; PONTEVEDRA          ;8;7,2;9,5;5,5
20190201;20190228;P4 9203; SALMONETE DE FANGO       ;43; TARRAGONA           ;260;7,2;9,5;5,5
20190201;20190228;P4 9203; SALMONETE DE FANGO       ;46; VALENCIA            ;864;7,37;9,5;5,5
20190201;20190228;P4 9203; SALMONETE DE FANGO       ;65; HOLANDA             ;1400;7,25;8,5;6,5
20190201;20190228;P4 9302;TRUCHA DE +1 KG.;15; LA CORUÑA           ;663;5,15;5,5;3,95
20190201;20190228;P4 9302;TRUCHA DE +1 KG.;19; GUADALAJARA         ;484;5,15;5,5;3,95
20190201;20190228;P4 9302;TRUCHA DE +1 KG.;20; GUIPUZCOA           ;85;5,15;5,5;3,95
20190201;20190228;P4 9302;TRUCHA DE +1 KG.;21; HUELVA              ;198;5,15;5,5;3,95
20190201;20190228;P4 9302;TRUCHA DE +1 KG.;23; JAEN                ;190;5,15;5,5;3,95
20190201;20190228;P4 9302;TRUCHA DE +1 KG.;33; ASTURIAS            ;346;5,15;5,5;3,95
20190201;20190228;P4 9302;TRUCHA DE +1 KG.;36; PONTEVEDRA          ;2617;5,15;5,5;3,95
20190201;20190228;P4 9302;TRUCHA DE +1 KG.;39; CANTABRIA           ;18;5,15;5,5;3,95
20190201;20190228;P4 9302;TRUCHA DE +1 KG.;48; VIZCAYA             ;240;5,15;5,5;3,95
20190201;20190228;P4 9302;TRUCHA DE +1 KG.;60; FRANCIA             ;290;5,15;5,5;3,95
20190201;20190228;P4 9303; TRUCHA ASALMONADA        ;15; LA CORUÑA           ;1826;4,2;5,25;3,75
20190201;20190228;P4 9303; TRUCHA ASALMONADA        ;19; GUADALAJARA         ;1330;4,2;5,25;3,75
20190201;20190228;P4 9303; TRUCHA ASALMONADA        ;20; GUIPUZCOA           ;233;4,2;5,25;3,75
20190201;20190228;P4 9303; TRUCHA ASALMONADA        ;21; HUELVA              ;544;4,2;5,25;3,75
20190201;20190228;P4 9303; TRUCHA ASALMONADA        ;23; JAEN                ;522;4,2;5,25;3,75
20190201;20190228;P4 9303; TRUCHA ASALMONADA        ;33; ASTURIAS            ;951;4,2;5,25;3,75
20190201;20190228;P4 9303; TRUCHA ASALMONADA        ;36; PONTEVEDRA          ;7198;4,2;5,25;3,75
20190201;20190228;P4 9303; TRUCHA ASALMONADA        ;39; CANTABRIA           ;49;4,2;5,25;3,75
20190201;20190228;P4 9303; TRUCHA ASALMONADA        ;48; VIZCAYA             ;660;4,2;5,25;3,75
20190201;20190228;P4 9303; TRUCHA ASALMONADA        ;60; FRANCIA             ;797;4,2;5,25;3,75
20190201;20190228;P4 9304; TRUCHA BLANCA            ;15; LA CORUÑA           ;794;3,6;3,85;2,5
20190201;20190228;P4 9304; TRUCHA BLANCA            ;19; GUADALAJARA         ;580;3,6;3,85;2,5
20190201;20190228;P4 9304; TRUCHA BLANCA            ;20; GUIPUZCOA           ;102;3,6;3,85;2,5
20190201;20190228;P4 9304; TRUCHA BLANCA            ;21; HUELVA              ;238;3,6;3,85;2,5
20190201;20190228;P4 9304; TRUCHA BLANCA            ;23; JAEN                ;228;3,6;3,85;2,5
20190201;20190228;P4 9304; TRUCHA BLANCA            ;33; ASTURIAS            ;415;3,6;3,85;2,5
20190201;20190228;P4 9304; TRUCHA BLANCA            ;36; PONTEVEDRA          ;3140;3,6;3,85;2,5
20190201;20190228;P4 9304; TRUCHA BLANCA            ;39; CANTABRIA           ;21;3,6;3,85;2,5
20190201;20190228;P4 9304; TRUCHA BLANCA            ;48; VIZCAYA             ;288;3,6;3,85;2,5
20190201;20190228;P4 9304; TRUCHA BLANCA            ;60; FRANCIA             ;348;3,6;3,85;2,5
20190201;20190228;P4 9305; FILETE DE TRUCHA         ;15; LA CORUÑA           ;29;5,35;5,9;4,75
20190201;20190228;P4 9305; FILETE DE TRUCHA         ;19; GUADALAJARA         ;24;5,35;5,9;4,75
20190201;20190228;P4 9305; FILETE DE TRUCHA         ;20; GUIPUZCOA           ;5;5,35;5,9;4,75
20190201;20190228;P4 9305; FILETE DE TRUCHA         ;21; HUELVA              ;10;5,35;5,9;4,75
20190201;20190228;P4 9305; FILETE DE TRUCHA         ;23; JAEN                ;10;5,35;5,9;4,75
20190201;20190228;P4 9305; FILETE DE TRUCHA         ;33; ASTURIAS            ;17;5,35;5,9;4,75
20190201;20190228;P4 9305; FILETE DE TRUCHA         ;36; PONTEVEDRA          ;129;5,35;5,9;4,75
20190201;20190228;P4 9305; FILETE DE TRUCHA         ;39; CANTABRIA           ;1;5,35;5,9;4,75
20190201;20190228;P4 9305; FILETE DE TRUCHA         ;48; VIZCAYA             ;12;5,35;5,9;4,75
20190201;20190228;P4 9305; FILETE DE TRUCHA         ;60; FRANCIA             ;15;5,35;5,9;4,75
20190201;20190228;P4 9401; SALEMAS                  ;12; CASTELLON           ;60;1,5;1,8;1,2
20190201;20190228;P4 9601; PERCA O TILAPIA          ;15; LA CORUÑA           ;10;6;6,5;5,35
20190201;20190228;P4 9601; PERCA O TILAPIA          ;20; GUIPUZCOA           ;2640;6;6,5;5,35
20190201;20190228;P4 9601; PERCA O TILAPIA          ;36; PONTEVEDRA          ;469;6;6,5;5,35
20190201;20190228;P4 9601; PERCA O TILAPIA          ;48; VIZCAYA             ;2991;6;6,5;5,35
20190201;20190228;P4 9601; PERCA O TILAPIA          ;60; FRANCIA             ;718;6;6,5;5,35
20190201;20190228;P4 9602; FILETE DE PERCA          ;15; LA CORUÑA           ;194;5,55;7,5;4,5
20190201;20190228;P4 9602; FILETE DE PERCA          ;20; GUIPUZCOA           ;50138;5,46;7,5;4,5
20190201;20190228;P4 9602; FILETE DE PERCA          ;36; PONTEVEDRA          ;8930;5,98;7,5;4,5
20190201;20190228;P4 9602; FILETE DE PERCA          ;48; VIZCAYA             ;56816;5,41;7,5;4,5
20190201;20190228;P4 9602; FILETE DE PERCA          ;60; FRANCIA             ;13678;5,55;7,5;4,5
20190201;20190228;P4 9701; SALMON AHUMADO           ;15; LA CORUÑA           ;1993;12,02;19,83;9,02
20190201;20190228;P4 9701; SALMON AHUMADO           ;20; GUIPUZCOA           ;497;12,02;19,83;9,02
20190201;20190228;P4 9701; SALMON AHUMADO           ;21; HUELVA              ;350;12,02;19,83;9,02
20190201;20190228;P4 9701; SALMON AHUMADO           ;36; PONTEVEDRA          ;7;12,02;19,83;9,02
20190201;20190228;P4 9702; TRUCHA AHUMADA           ;15; LA CORUÑA           ;143;10,82;12,02;8,41
20190201;20190228;P4 9702; TRUCHA AHUMADA           ;20; GUIPUZCOA           ;36;10,82;12,02;8,41
20190201;20190228;P4 9702; TRUCHA AHUMADA           ;21; HUELVA              ;25;10,82;12,02;8,41
20190201;20190228;P4 9703; ANCHOA AHUMADA           ;15; LA CORUÑA           ;143;9,02;10,22;8,41
20190201;20190228;P4 9703; ANCHOA AHUMADA           ;20; GUIPUZCOA           ;36;9,02;10,22;8,41
20190201;20190228;P4 9703; ANCHOA AHUMADA           ;21; HUELVA              ;25;9,02;10,22;8,41
20190201;20190228;P4 9704; PALOMETA AHUMADA         ;15; LA CORUÑA           ;570;9,02;10,22;7,81
20190201;20190228;P4 9704; PALOMETA AHUMADA         ;20; GUIPUZCOA           ;142;9,02;10,22;7,81
20190201;20190228;P4 9704; PALOMETA AHUMADA         ;21; HUELVA              ;100;9,02;10,22;7,81
20190201;20190228;P4 9704; PALOMETA AHUMADA         ;36; PONTEVEDRA          ;2;9,02;10,22;7,81
20190201;20190228;P4 9801; CARBONERO O FOGONERO     ;20; GUIPUZCOA           ;25925;5,03;6,5;4
20190201;20190228;P4 9801; CARBONERO O FOGONERO     ;30; MURCIA              ;10;5,5;6,5;4,5
20190201;20190228;P4 9801; CARBONERO O FOGONERO     ;36; PONTEVEDRA          ;21;4,75;5,5;4
20190201;20190228;P4 A601; SAN PEDRO                ;12; CASTELLON           ;30;14;18;10
20190201;20190228;P4 A601; SAN PEDRO                ;15; LA CORUÑA           ;267;14,25;21,5;8
20190201;20190228;P4 A601; SAN PEDRO                ;20; GUIPUZCOA           ;963;14;18;10
20190201;20190228;P4 A601; SAN PEDRO                ;21; HUELVA              ;235;14,5;21,5;8
20190201;20190228;P4 A601; SAN PEDRO                ;46; VALENCIA            ;149;14;18;10
20190201;20190228;P4 A601; SAN PEDRO                ;48; VIZCAYA             ;227;14,5;21,5;8
20190201;20190228;P4 A701; CONSERVAS DE PESCADO     ;8; BARCELONA           ;500;16,5;18,5;11,5
20190201;20190228;P4 A701; CONSERVAS DE PESCADO     ;48; VIZCAYA             ;235;16,5;18,5;11,5
20190201;20190228;P4 A901; TILAPIA                  ;12; CASTELLON           ;20;5,2;5,5;4,5
20190201;20190228;P4 A901; TILAPIA                  ;48; VIZCAYA             ;280;5,2;5,5;4,5
20190201;20190228;P4 A901; TILAPIA                  ;60; FRANCIA             ;600;5,2;5,5;4,5
20190201;20190228;P5 0101; ALMEJAS FINAS            ;11; CADIZ               ;16;26,83;45;21
20190201;20190228;P5 0101; ALMEJAS FINAS            ;12; CASTELLON           ;61;26,5;40;21,5
20190201;20190228;P5 0101; ALMEJAS FINAS            ;15; LA CORUÑA           ;1668;26,63;45;21
20190201;20190228;P5 0101; ALMEJAS FINAS            ;20; GUIPUZCOA           ;352;26,67;45;21
20190201;20190228;P5 0101; ALMEJAS FINAS            ;21; HUELVA              ;9;26,5;40;21,5
20190201;20190228;P5 0101; ALMEJAS FINAS            ;30; MURCIA              ;70;27;45;21
20190201;20190228;P5 0101; ALMEJAS FINAS            ;36; PONTEVEDRA          ;5786;26,61;45;21
20190201;20190228;P5 0101; ALMEJAS FINAS            ;39; CANTABRIA           ;110;27;45;21
20190201;20190228;P5 0101; ALMEJAS FINAS            ;46; VALENCIA            ;182;26,63;45;21
20190201;20190228;P5 0101; ALMEJAS FINAS            ;48; VIZCAYA             ;1321;26,61;45;21
20190201;20190228;P5 0101; ALMEJAS FINAS            ;60; FRANCIA             ;74;26,75;45;21
20190201;20190228;P5 0101; ALMEJAS FINAS            ;62; ITALIA              ;85;26,5;42;22
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;11; CADIZ               ;17;18;24;14,5
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;12; CASTELLON           ;74;18;21;14,5
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;15; LA CORUÑA           ;1919;18,02;24;14,5
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;20; GUIPUZCOA           ;408;18;24;14,5
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;21; HUELVA              ;12;18;21;14,5
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;30; MURCIA              ;70;18;24;15
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;36; PONTEVEDRA          ;6713;18,02;24;14,5
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;39; CANTABRIA           ;110;18;24;15
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;46; VALENCIA            ;214;18,06;24;14,5
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;48; VIZCAYA             ;1520;18,04;24;14,5
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;60; FRANCIA             ;83;18;24;14,5
20190201;20190228;P5 0102; ALMEJAS BABOSAS          ;62; ITALIA              ;100;18,5;21,5;14,5
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;11; CADIZ               ;21;9,67;10,5;8,5
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;12; CASTELLON           ;87;9,83;10,5;8,5
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;15; LA CORUÑA           ;2311;9,83;11,5;7,9
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;20; GUIPUZCOA           ;517;9,67;10,5;8,5
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;21; HUELVA              ;15;9,5;10,5;8,5
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;30; MURCIA              ;93;9,5;10;9,5
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;36; PONTEVEDRA          ;8040;9,85;11,5;7,9
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;39; CANTABRIA           ;147;9,5;10;9,5
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;46; VALENCIA            ;256;9,88;11,5;7,9
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;48; VIZCAYA             ;1794;9,89;11,5;7,9
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;60; FRANCIA             ;98;9,75;10,5;8,5
20190201;20190228;P5 0103; ALMEJAS RUBIAS           ;62; ITALIA              ;115;10,5;11,5;7,9
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;11; CADIZ               ;47;11,5;15;8,5
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;12; CASTELLON           ;148;10,5;15;6,5
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;15; LA CORUÑA           ;4397;10,87;15;6,5
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;20; GUIPUZCOA           ;1028;11;15;6,5
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;21; HUELVA              ;24;10,5;14;6,5
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;30; MURCIA              ;233;12;15;9,5
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;36; PONTEVEDRA          ;15026;10,8;15;6,5
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;39; CANTABRIA           ;367;12;15;9,5
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;46; VALENCIA            ;473;10,81;15;6,5
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;48; VIZCAYA             ;3354;10,79;15;6,5
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;60; FRANCIA             ;192;11,25;15;8,5
20190201;20190228;P5 0104; ALMEJA CULTIVADA         ;62; ITALIA              ;200;10;14,5;6,75
20190201;20190228;P5 0402; CANGREJO DE MAR          ;12; CASTELLON           ;1240;4,31;6,5;1,8
20190201;20190228;P5 0402; CANGREJO DE MAR          ;20; GUIPUZCOA           ;970;4,28;6,5;1,8
20190201;20190228;P5 0402; CANGREJO DE MAR          ;36; PONTEVEDRA          ;2090;4,33;6,5;1,8
20190201;20190228;P5 0402; CANGREJO DE MAR          ;43; TARRAGONA           ;55;4,33;6,5;1,8
20190201;20190228;P5 0402; CANGREJO DE MAR          ;60; FRANCIA             ;950;4,5;5,5;1,85
20190201;20190228;P5 0402; CANGREJO DE MAR          ;63; GRAN BRETAÑA        ;3651;4,3;6,5;1,8
20190201;20190228;P5 0502; CIGALAS GRANDES          ;12; CASTELLON           ;19;68,25;92;58
20190201;20190228;P5 0502; CIGALAS GRANDES          ;20; GUIPUZCOA           ;21;75;90;60
20190201;20190228;P5 0502; CIGALAS GRANDES          ;30; MURCIA              ;3;69,33;92;58
20190201;20190228;P5 0502; CIGALAS GRANDES          ;36; PONTEVEDRA          ;67;75;90;60
20190201;20190228;P5 0502; CIGALAS GRANDES          ;48; VIZCAYA             ;3;75;90;60
20190201;20190228;P5 0502; CIGALAS GRANDES          ;60; FRANCIA             ;2;68;92;62
20190201;20190228;P5 0502; CIGALAS GRANDES          ;63; GRAN BRETAÑA        ;168;70,6;92;58
20190201;20190228;P5 0503; CIGALAS MEDIANAS         ;12; CASTELLON           ;185;37;58;21
20190201;20190228;P5 0503; CIGALAS MEDIANAS         ;20; GUIPUZCOA           ;475;38;42;25
20190201;20190228;P5 0503; CIGALAS MEDIANAS         ;30; MURCIA              ;48;40;50;35
20190201;20190228;P5 0503; CIGALAS MEDIANAS         ;36; PONTEVEDRA          ;791;37,75;58;25
20190201;20190228;P5 0503; CIGALAS MEDIANAS         ;43; TARRAGONA           ;3;40;58;37
20190201;20190228;P5 0503; CIGALAS MEDIANAS         ;48; VIZCAYA             ;32;35;50;35
20190201;20190228;P5 0503; CIGALAS MEDIANAS         ;60; FRANCIA             ;49;40;48,5;35
20190201;20190228;P5 0503; CIGALAS MEDIANAS         ;63; GRAN BRETAÑA        ;3750;36,2;50;21
20190201;20190228;P5 0504; CIGALAS PEQUEÑAS         ;12; CASTELLON           ;198;13,67;18,5;8,5
20190201;20190228;P5 0504; CIGALAS PEQUEÑAS         ;20; GUIPUZCOA           ;560;18;18,5;15,5
20190201;20190228;P5 0504; CIGALAS PEQUEÑAS         ;30; MURCIA              ;53;13,33;20;8,5
20190201;20190228;P5 0504; CIGALAS PEQUEÑAS         ;36; PONTEVEDRA          ;756;15,63;18,5;9,5
20190201;20190228;P5 0504; CIGALAS PEQUEÑAS         ;43; TARRAGONA           ;2;12,5;15;9,5
20190201;20190228;P5 0504; CIGALAS PEQUEÑAS         ;48; VIZCAYA             ;29;14;14;10
20190201;20190228;P5 0504; CIGALAS PEQUEÑAS         ;60; FRANCIA             ;58;12;16,5;8,5
20190201;20190228;P5 0504; CIGALAS PEQUEÑAS         ;63; GRAN BRETAÑA        ;4409;14,8;18,5;8,5
20190201;20190228;P5 0601; CHIRLA GRANDE -ITALIA-   ;11; CADIZ               ;214;6,13;7;5,25
20190201;20190228;P5 0601; CHIRLA GRANDE -ITALIA-   ;15; LA CORUÑA           ;8;5,75;6,5;5
20190201;20190228;P5 0601; CHIRLA GRANDE -ITALIA-   ;21; HUELVA              ;2724;6,19;7,2;5
20190201;20190228;P5 0601; CHIRLA GRANDE -ITALIA-   ;30; MURCIA              ;24;6,08;6,5;5,25
20190201;20190228;P5 0601; CHIRLA GRANDE -ITALIA-   ;36; PONTEVEDRA          ;2848;6,21;7,2;5
20190201;20190228;P5 0601; CHIRLA GRANDE -ITALIA-   ;46; VALENCIA            ;36;6;6,25;5,5
20190201;20190228;P5 0601; CHIRLA GRANDE -ITALIA-   ;60; FRANCIA             ;92;5,5;6,5;5
20190201;20190228;P5 0601; CHIRLA GRANDE -ITALIA-   ;62; ITALIA              ;2565;6,63;7,2;6
20190201;20190228;P5 0602; CHIRLA PEQUEÑA -ITALIA-  ;11; CADIZ               ;80;4,15;5;3
20190201;20190228;P5 0602; CHIRLA PEQUEÑA -ITALIA-  ;15; LA CORUÑA           ;3;4,5;5,5;3,5
20190201;20190228;P5 0602; CHIRLA PEQUEÑA -ITALIA-  ;21; HUELVA              ;1016;4,51;5,5;3
20190201;20190228;P5 0602; CHIRLA PEQUEÑA -ITALIA-  ;30; MURCIA              ;9;4,17;5,5;3
20190201;20190228;P5 0602; CHIRLA PEQUEÑA -ITALIA-  ;36; PONTEVEDRA          ;1154;4,45;5,5;3
20190201;20190228;P5 0602; CHIRLA PEQUEÑA -ITALIA-  ;46; VALENCIA            ;13;3,5;3,75;3,25
20190201;20190228;P5 0602; CHIRLA PEQUEÑA -ITALIA-  ;60; FRANCIA             ;27;3,5;4;3,25
20190201;20190228;P5 0602; CHIRLA PEQUEÑA -ITALIA-  ;62; ITALIA              ;1040;4,25;5;3,35
20190201;20190228;P5 0603; CHIRLA NACIONAL GRANDE   ;11; CADIZ               ;186;6,33;7,5;5
20190201;20190228;P5 0603; CHIRLA NACIONAL GRANDE   ;15; LA CORUÑA           ;8;6,5;7,5;5,5
20190201;20190228;P5 0603; CHIRLA NACIONAL GRANDE   ;21; HUELVA              ;2386;6,59;7,5;5
20190201;20190228;P5 0603; CHIRLA NACIONAL GRANDE   ;30; MURCIA              ;21;5,98;7,5;5
20190201;20190228;P5 0603; CHIRLA NACIONAL GRANDE   ;36; PONTEVEDRA          ;2075;6,68;7,5;5
20190201;20190228;P5 0603; CHIRLA NACIONAL GRANDE   ;46; VALENCIA            ;31;5,5;6,5;5
20190201;20190228;P5 0603; CHIRLA NACIONAL GRANDE   ;60; FRANCIA             ;102;5,75;6,5;5
20190201;20190228;P5 0603; CHIRLA NACIONAL GRANDE   ;62; ITALIA              ;1885;7,1;7,5;6,5
20190201;20190228;P5 0604; CHIRLA NACIONAL PEQUEÑA  ;11; CADIZ               ;53;5,15;6,3;3,5
20190201;20190228;P5 0604; CHIRLA NACIONAL PEQUEÑA  ;15; LA CORUÑA           ;3;5,25;6,5;4
20190201;20190228;P5 0604; CHIRLA NACIONAL PEQUEÑA  ;21; HUELVA              ;712;5,16;6,5;3,5
20190201;20190228;P5 0604; CHIRLA NACIONAL PEQUEÑA  ;30; MURCIA              ;6;4,83;6,5;3,5
20190201;20190228;P5 0604; CHIRLA NACIONAL PEQUEÑA  ;36; PONTEVEDRA          ;703;5,13;6,5;3,5
20190201;20190228;P5 0604; CHIRLA NACIONAL PEQUEÑA  ;46; VALENCIA            ;9;4,5;5;4,25
20190201;20190228;P5 0604; CHIRLA NACIONAL PEQUEÑA  ;60; FRANCIA             ;37;4,75;5,5;4
20190201;20190228;P5 0604; CHIRLA NACIONAL PEQUEÑA  ;62; ITALIA              ;610;5,28;6,3;4
20190201;20190228;P5 0701; GAMBAS GIGANTES          ;8; BARCELONA           ;16;45;60;40
20190201;20190228;P5 0701; GAMBAS GIGANTES          ;11; CADIZ               ;52;46,5;65;40
20190201;20190228;P5 0701; GAMBAS GIGANTES          ;12; CASTELLON           ;106;47,5;65;40
20190201;20190228;P5 0701; GAMBAS GIGANTES          ;15; LA CORUÑA           ;10;48;65;42
20190201;20190228;P5 0701; GAMBAS GIGANTES          ;21; HUELVA              ;583;47,4;65;40
20190201;20190228;P5 0701; GAMBAS GIGANTES          ;30; MURCIA              ;29;47,25;65;40
20190201;20190228;P5 0701; GAMBAS GIGANTES          ;36; PONTEVEDRA          ;117;47,8;65;40
20190201;20190228;P5 0701; GAMBAS GIGANTES          ;43; TARRAGONA           ;12;48,5;60;40
