Codigo;Marca;Modelo;ClasAmbiental;Combustible;FechaInicio;Fecha
1384819;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;30/06/2015;25/11/2018
1347971;CITROEN;C4 PICASSO;C;DIESEL;07/10/2014;25/11/2018
1516104;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;13/07/2018;25/11/2018
1512800;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;25/05/2018;25/11/2018
1418382;CITROEN;C4 PICASSO;C;DIESEL;11/02/2016;25/11/2018
1469656;CITROEN;CITROEN C-ELYSEE;C;DIESEL;06/04/2017;25/11/2018
1387603;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;11/08/2015;25/11/2018
1476229;CITROEN;CITROEN C-ELYSEE;C;DIESEL;03/07/2017;25/11/2018
1379953;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;05/05/2015;25/11/2018
1487446;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;27/12/2017;25/11/2018
1431593;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;28/06/2016;25/11/2018
1513451;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;04/06/2018;25/11/2018
1418080;CITROEN;CITROEN C-ELYSEE;C;DIESEL;09/02/2016;25/11/2018
1380254;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;07/05/2015;25/11/2018
1486697;CITROEN;CITROEN C-ELYSEE;C;DIESEL;15/12/2017;25/11/2018
1419437;CITROEN;CITROEN C-ELYSEE;C;DIESEL;23/02/2016;25/11/2018
1477363;CITROEN;CITROEN C-ELYSEE;C;DIESEL;13/07/2017;25/11/2018
1430465;CITROEN;C4 PICASSO;C;DIESEL;15/06/2016;25/11/2018
1447187;CITROEN;C4 PICASSO;C;DIESEL;26/01/2017;25/11/2018
1424650;CITROEN;C4 PICASSO;C;DIESEL;21/04/2016;25/11/2018
1446220;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;17/01/2017;25/11/2018
1437303;CITROEN;C4 PICASSO;C;DIESEL;26/09/2016;25/11/2018
1377256;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;01/04/2015;25/11/2018
1528169;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;08/11/2018;25/11/2018
1466282;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;28/02/2017;25/11/2018
1508886;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;26/03/2018;25/11/2018
1421924;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;22/03/2016;25/11/2018
1466666;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;02/03/2017;25/11/2018
1397591;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;10/12/2015;25/11/2018
1475060;CITROEN;C4 PICASSO;C;DIESEL;20/06/2017;25/11/2018
1428134;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;25/05/2016;25/11/2018
1433771;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;26/07/2016;25/11/2018
1469690;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;07/04/2017;25/11/2018
1475257;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;23/06/2017;25/11/2018
1479669;CITROEN;CITROEN C-ELYSEE;C;DIESEL;29/08/2017;25/11/2018
1399713;CITROEN;CITROEN JUMPY;B;DIESEL;11/01/2016;25/11/2018
1424181;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;18/04/2016;25/11/2018
1385440;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;07/07/2015;25/11/2018
1339119;CITROEN;C4 PICASSO;C;DIESEL;27/05/2014;25/11/2018
1511895;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;14/05/2018;25/11/2018
1510085;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;18/04/2018;25/11/2018
1421100;CITROEN;CITROEN C-ELYSEE;C;DIESEL;11/03/2016;25/11/2018
1508492;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;21/03/2018;25/11/2018
1399034;CITROEN;CITROEN C-ELYSEE;C;DIESEL;29/12/2015;25/11/2018
1422258;CITROEN;CITROEN C-ELYSEE;C;DIESEL;29/03/2016;25/11/2018
1483651;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;31/10/2017;25/11/2018
1396148;CITROEN;CITROEN JUMPY;B;DIESEL;24/11/2015;25/11/2018
1396547;CITROEN;CITROEN JUMPY;B;DIESEL;27/11/2015;25/11/2018
1429302;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;03/06/2016;25/11/2018
1443756;CITROEN;C4 PICASSO;C;DIESEL;13/12/2016;25/11/2018
1385444;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;07/07/2015;25/11/2018
1507445;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;05/03/2018;25/11/2018
1437772;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;30/09/2016;25/11/2018
1428498;CITROEN;CITROEN C-ELYSEE;C;DIESEL;27/05/2016;25/11/2018
1514838;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;27/06/2018;25/11/2018
1473870;CITROEN;CITROEN C-ELYSEE;C;DIESEL;30/05/2017;25/11/2018
1469423;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;05/04/2017;25/11/2018
1433556;CITROEN;CITROEN C-ELYSEE;C;DIESEL;20/07/2016;25/11/2018
1434376;CITROEN;CITROEN C-ELYSEE;C;DIESEL;04/08/2016;25/11/2018
1506909;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;28/02/2018;25/11/2018
1468065;CITROEN;C4 PICASSO;C;DIESEL;17/03/2017;25/11/2018
1475822;CITROEN;CITROEN C-ELYSEE;C;DIESEL;29/06/2017;25/11/2018
1472586;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/05/2017;25/11/2018
1398333;CITROEN;CITROEN C-ELYSEE;C;DIESEL;17/12/2015;25/11/2018
1393732;CITROEN;CITROEN C-ELYSEE;C;DIESEL;27/10/2015;25/11/2018
1385253;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;03/07/2015;25/11/2018
1384231;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;22/06/2015;25/11/2018
1399598;CITROEN;CITROEN C-ELYSEE;C;DIESEL;08/01/2016;25/11/2018
1510991;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;27/04/2018;25/11/2018
1386137;CITROEN;CITROEN C-ELYSEE;C;DIESEL;15/07/2015;25/11/2018
1507458;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;07/03/2018;25/11/2018
1382674;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;02/06/2015;25/11/2018
1434099;CITROEN;C4 PICASSO;C;DIESEL;01/08/2016;25/11/2018
1376102;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;17/03/2015;25/11/2018
1395974;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;23/11/2015;25/11/2018
1385794;CITROEN;C4 PICASSO;C;DIESEL;10/07/2015;25/11/2018
1379077;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;24/04/2015;25/11/2018
1354316;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;02/01/2015;25/11/2018
1469029;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;30/03/2017;25/11/2018
1507180;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;28/02/2018;25/11/2018
1381702;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;25/05/2015;25/11/2018
1516619;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;23/07/2018;25/11/2018
1421977;CITROEN;CITROEN C-ELYSEE;C;DIESEL;23/03/2016;25/11/2018
1468089;CITROEN;CITROEN C-ELYSEE;C;DIESEL;17/03/2017;25/11/2018
1514082;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;18/06/2018;25/11/2018
1512793;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;25/05/2018;25/11/2018
1384486;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;25/06/2015;25/11/2018
1488100;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;08/01/2018;25/11/2018
1439419;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;21/10/2016;25/11/2018
1392130;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/10/2015;25/11/2018
1437783;CITROEN;CITROEN C-ELYSEE;C;DIESEL;30/09/2016;25/11/2018
1434085;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;01/08/2016;25/11/2018
1400808;CITROEN;CITROEN C-ELYSEE;C;DIESEL;22/01/2016;25/11/2018
1384222;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;22/06/2015;25/11/2018
1428924;CITROEN;CITROEN C-ELYSEE;C;DIESEL;01/06/2016;25/11/2018
1397998;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;15/12/2015;25/11/2018
1484696;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;17/11/2017;25/11/2018
1347577;CITROEN;C4 PICASSO;C;DIESEL;02/10/2014;25/11/2018
1446797;CITROEN;CITROEN C-ELYSEE;C;DIESEL;23/01/2017;25/11/2018
1514707;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;22/06/2018;25/11/2018
1389625;CITROEN;C4 PICASSO;C;DIESEL;08/09/2015;25/11/2018
1417873;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;05/02/2016;25/11/2018
1349958;CITROEN;C4 PICASSO;C;DIESEL;03/11/2014;25/11/2018
1425104;CITROEN;C4 PICASSO;C;DIESEL;26/04/2016;25/11/2018
1482564;CITROEN;CITROEN C-ELYSEE;C;DIESEL;13/10/2017;25/11/2018
1469390;CITROEN;CITROEN C-ELYSEE;C;DIESEL;04/04/2017;25/11/2018
1507926;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;14/03/2018;25/11/2018
1395169;CITROEN;CITROEN JUMPY;B;DIESEL;13/11/2015;25/11/2018
1512086;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;18/05/2018;25/11/2018
1517431;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;10/08/2018;25/11/2018
1446576;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;20/01/2017;25/11/2018
1394644;CITROEN;C4 PICASSO;C;DIESEL;05/11/2015;25/11/2018
1447485;CITROEN;CITROEN C-ELYSEE;C;DIESEL;30/01/2017;25/11/2018
1387676;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;12/08/2015;25/11/2018
1377702;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/04/2015;25/11/2018
1397111;CITROEN;CITROEN JUMPY;B;DIESEL;03/12/2015;25/11/2018
1430987;CITROEN;CITROEN C-ELYSEE;C;DIESEL;22/06/2016;25/11/2018
1481719;CITROEN;CITROEN C-ELYSEE;C;DIESEL;29/09/2017;25/11/2018
1385956;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;13/07/2015;25/11/2018
1444759;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;23/12/2016;25/11/2018
1424363;CITROEN;CITROEN C-ELYSEE;C;DIESEL;19/04/2016;25/11/2018
1377253;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;01/04/2015;25/11/2018
1445672;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;10/01/2017;25/11/2018
1399414;CITROEN;CITROEN JUMPY;B;DIESEL;07/01/2016;25/11/2018
1511689;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;11/05/2018;25/11/2018
1476032;CITROEN;CITROEN C-ELYSEE;C;DIESEL;30/06/2017;25/11/2018
1446357;CITROEN;C4 PICASSO;C;DIESEL;18/01/2017;25/11/2018
1392918;CITROEN;CITROEN JUMPY;B;DIESEL;20/10/2015;25/11/2018
1378679;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;21/04/2015;25/11/2018
1384832;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;30/06/2015;25/11/2018
1511181;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;04/05/2018;25/11/2018
1346411;CITROEN;C4 PICASSO;C;DIESEL;16/09/2014;25/11/2018
1423376;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;08/04/2016;25/11/2018
1390805;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;24/09/2015;25/11/2018
1483988;CITROEN;C4 PICASSO;C;DIESEL;06/11/2017;25/11/2018
1469781;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;07/04/2017;25/11/2018
1382646;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;02/06/2015;25/11/2018
1370929;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;16/01/2015;25/11/2018
1442933;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;30/11/2016;25/11/2018
1397382;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;07/12/2015;25/11/2018
1470311;CITROEN;CITROEN C-ELYSEE;C;DIESEL;19/04/2017;25/11/2018
1396993;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;02/12/2015;25/11/2018
1434152;CITROEN;CITROEN C-ELYSEE;C;DIESEL;02/08/2016;25/11/2018
1510253;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;18/04/2018;25/11/2018
1527295;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;26/10/2018;25/11/2018
1441387;CITROEN;CITROEN C-ELYSEE;C;DIESEL;15/11/2016;25/11/2018
1387861;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;14/08/2015;25/11/2018
1523222;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;10/09/2018;25/11/2018
1476310;CITROEN;CITROEN C-ELYSEE;C;DIESEL;04/07/2017;25/11/2018
1528362;CITROEN;C4 PICASSO;ECO;GASOLINA TRANSFORMADO GLP;14/11/2018;25/11/2018
1473159;CITROEN;CITROEN C-ELYSEE;C;DIESEL;18/05/2017;25/11/2018
1380073;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;06/05/2015;25/11/2018
1446349;CITROEN;C4 PICASSO;C;DIESEL;18/01/2017;25/11/2018
1434116;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;01/08/2016;25/11/2018
1384829;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;30/06/2015;25/11/2018
1523514;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;17/09/2018;25/11/2018
1509876;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;16/04/2018;25/11/2018
1387427;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;06/08/2015;25/11/2018
1445267;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;03/01/2017;25/11/2018
1424044;CITROEN;C4 PICASSO;C;DIESEL;15/04/2016;25/11/2018
1515621;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/07/2018;25/11/2018
1397923;CITROEN;CITROEN C-ELYSEE;C;DIESEL;14/12/2015;25/11/2018
1425121;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;26/04/2016;25/11/2018
1511632;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;11/05/2018;25/11/2018
1396996;CITROEN;CITROEN C-ELYSEE;C;DIESEL;02/12/2015;25/11/2018
1486687;CITROEN;CITROEN C-ELYSEE;C;DIESEL;18/12/2017;25/11/2018
1436194;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/09/2016;25/11/2018
1417607;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;03/02/2016;25/11/2018
1436110;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;08/09/2016;25/11/2018
1445471;CITROEN;CITROEN C-ELYSEE;C;DIESEL;05/01/2017;25/11/2018
1425408;CITROEN;CITROEN C-ELYSEE;C;DIESEL;28/04/2016;25/11/2018
1194669;CITROEN;C8*****;B;DIESEL;16/08/2010;25/11/2018
1387696;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;12/08/2015;25/11/2018
1466685;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;02/03/2017;25/11/2018
1507789;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/03/2018;25/11/2018
1506012;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/02/2018;25/11/2018
1348073;CITROEN;C4 PICASSO;C;DIESEL;08/10/2014;25/11/2018
1512708;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;25/05/2018;25/11/2018
1434713;CITROEN;CITROEN C-ELYSEE;C;DIESEL;12/08/2016;25/11/2018
1474669;CITROEN;CITROEN C-ELYSEE;C;DIESEL;13/06/2017;25/11/2018
1437089;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;22/09/2016;25/11/2018
1428730;CITROEN;C4 PICASSO;C;DIESEL;31/05/2016;25/11/2018
1417043;CITROEN;C4 PICASSO;C;DIESEL;28/01/2016;25/11/2018
1518910;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;16/08/2018;25/11/2018
1511231;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;04/05/2018;25/11/2018
1478994;CITROEN;CITROEN C-ELYSEE;C;DIESEL;11/08/2017;25/11/2018
1377563;CITROEN;C4 PICASSO;C;DIESEL;08/04/2015;25/11/2018
1385672;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/07/2015;25/11/2018
1480596;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;11/09/2017;25/11/2018
1386574;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;22/07/2015;25/11/2018
1467963;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;16/03/2017;25/11/2018
1379580;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;29/04/2015;25/11/2018
1507700;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/03/2018;25/11/2018
1385359;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;06/07/2015;25/11/2018
1437955;CITROEN;CITROEN C-ELYSEE;C;DIESEL;04/10/2016;25/11/2018
1384002;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;18/06/2015;25/11/2018
1398345;CITROEN;C4 PICASSO;C;DIESEL;17/12/2015;25/11/2018
1447333;CITROEN;C4 PICASSO;C;DIESEL;27/01/2017;25/11/2018
1398853;CITROEN;CITROEN C-ELYSEE;C;DIESEL;23/12/2015;25/11/2018
1437120;CITROEN;CITROEN C-ELYSEE;C;DIESEL;22/09/2016;25/11/2018
1512276;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;21/05/2018;25/11/2018
1354287;CITROEN;C4 PICASSO;C;DIESEL;02/01/2015;25/11/2018
1507525;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/03/2018;25/11/2018
1383172;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/06/2015;25/11/2018
1387451;CITROEN;CITROEN JUMPY;B;DIESEL;06/08/2015;25/11/2018
1443554;CITROEN;CITROEN C-ELYSEE;C;DIESEL;09/12/2016;25/11/2018
1383914;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;17/06/2015;25/11/2018
1382661;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;02/06/2015;25/11/2018
1422955;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;05/04/2016;25/11/2018
1445664;CITROEN;CITROEN C-ELYSEE;C;DIESEL;10/01/2017;25/11/2018
1443302;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;05/12/2016;25/11/2018
1481890;CITROEN;CITROEN C-ELYSEE;C;DIESEL;03/10/2017;25/11/2018
1514711;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;22/06/2018;25/11/2018
1481473;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;27/09/2017;25/11/2018
1419409;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;23/02/2016;25/11/2018
1399447;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;07/01/2016;25/11/2018
1436076;CITROEN;CITROEN C-ELYSEE;C;DIESEL;08/09/2016;25/11/2018
1422250;CITROEN;CITROEN JUMPY;B;DIESEL;29/03/2016;25/11/2018
1435057;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;19/08/2016;25/11/2018
1425399;CITROEN;CITROEN C-ELYSEE;C;DIESEL;28/04/2016;25/11/2018
1420213;CITROEN;CITROEN JUMPY;B;DIESEL;02/03/2016;25/11/2018
1399823;CITROEN;CITROEN C-ELYSEE;C;DIESEL;12/01/2016;25/11/2018
1505985;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/02/2018;25/11/2018
1515765;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/07/2018;25/11/2018
1487858;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;03/01/2018;25/11/2018
1444411;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;20/12/2016;25/11/2018
1388807;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;28/08/2015;25/11/2018
1506263;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;14/02/2018;25/11/2018
1393840;CITROEN;CITROEN C-ELYSEE;C;DIESEL;28/10/2015;25/11/2018
1432671;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;07/07/2016;25/11/2018
1375117;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;06/03/2015;25/11/2018
1433650;CITROEN;CITROEN C-ELYSEE;C;DIESEL;21/07/2016;25/11/2018
1383753;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;16/06/2015;25/11/2018
1384498;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;25/06/2015;25/11/2018
1418661;CITROEN;CITROEN C-ELYSEE;C;DIESEL;15/02/2016;25/11/2018
1446793;CITROEN;CITROEN C-ELYSEE;C;DIESEL;23/01/2017;25/11/2018
1431267;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;24/06/2016;25/11/2018
1436119;CITROEN;CITROEN C-ELYSEE;C;DIESEL;08/09/2016;25/11/2018
1507003;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;26/02/2018;25/11/2018
1436458;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;15/09/2016;25/11/2018
1434221;CITROEN;CITROEN C-ELYSEE;C;DIESEL;03/08/2016;25/11/2018
1472588;CITROEN;C4 PICASSO;C;DIESEL;09/05/2017;25/11/2018
1396054;CITROEN;CITROEN JUMPY;B;DIESEL;23/11/2015;25/11/2018
1514451;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;22/06/2018;25/11/2018
1447528;CITROEN;C4 PICASSO;C;DIESEL;31/01/2017;25/11/2018
1399074;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;29/12/2015;25/11/2018
1470953;CITROEN;CITROEN C-ELYSEE;C;DIESEL;27/04/2017;25/11/2018
1386883;CITROEN;C4 PICASSO;C;DIESEL;28/07/2015;25/11/2018
1428146;CITROEN;CITROEN JUMPY;B;DIESEL;25/05/2016;25/11/2018
1398347;CITROEN;C4 PICASSO;C;DIESEL;17/12/2015;25/11/2018
1428738;CITROEN;CITROEN C-ELYSEE;C;DIESEL;31/05/2016;25/11/2018
1508348;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;21/03/2018;25/11/2018
1440038;CITROEN;C4 PICASSO;C;DIESEL;27/10/2016;25/11/2018
1488235;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;12/04/2018;25/11/2018
1397127;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;03/12/2015;25/11/2018
1509751;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;13/04/2018;25/11/2018
1467976;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;16/03/2017;25/11/2018
1470784;CITROEN;CITROEN C-ELYSEE;C;DIESEL;26/04/2017;25/11/2018
1487463;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;29/12/2017;25/11/2018
1430574;CITROEN;CITROEN GC4 PICASSO;C;DIESEL;16/06/2016;25/11/2018
1466876;CITROEN;C4 PICASSO;C;DIESEL;03/03/2017;25/11/2018
1527297;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;26/10/2018;25/11/2018
1482737;CITROEN;CITROEN C-ELYSEE;C;DIESEL;17/10/2017;25/11/2018
1396047;CITROEN;C4 PICASSO;C;DIESEL;23/11/2015;25/11/2018
1513345;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;01/06/2018;25/11/2018
1511832;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;23/05/2018;25/11/2018
1340863;CITROEN;C4 PICASSO;C;DIESEL;17/06/2014;25/11/2018
1489154;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;24/01/2018;25/11/2018
1375234;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/03/2015;25/11/2018
1392135;CITROEN;CITROEN C-ELYSEE eco-glv;ECO;GLP / GASOLINA;09/10/2015;25/11/2018
